5.741681,5.729894,5.707353,5.672345,5.623707,5.561354,5.47903,5.379115,5.262269,5.128051,4.974473,4.803815,4.615713,4.410551,4.189493,3.956014,3.713705,3.467468,3.224433,2.987236,2.761015,2.548503,2.349841,2.166886,1.998778,1.846591,1.709315,1.585592,1.475523,1.377383,1.290103,1.213449,1.145514,1.086095,1.033709,0.9888551,0.9501329,0.9192524,0.8911282,0.8665137,0.844713,0.8264349,0.8100065,0.7954296,0.7818049,0.7692398,0.7523547,0.7370449,0.723154,0.7084698,0.692324,0.674948,0.6565741,0.6362862,0.6149217,0.5922835,0.5675644,0.5410399,0.5125416,0.4822043,0.4497639,0.4148029,0.3775617,0.3384544,0.2973551,0.2546763,0.2103662,0.1643375,0.1168878,0.06799848,0.01777542,-0.03373382,-0.08620409,-0.1397579,-0.1945239,-0.250278,-0.3072765,-0.3639592,-0.4230672,-0.4842227,-0.5486835,-0.6154384,-0.6835537,-0.7518076,-0.820144,-0.8831041,-0.9381951,-0.9939575,-1.045299,-1.091968,-1.13398,-1.170478,-1.204876,-1.236716,-1.265966,-1.292174,-1.320167,-1.345024,-1.370059,-1.393168,-1.414551,-1.434143,-1.452185,-1.468693,-1.483882,-1.497592,-1.510137,-1.521731,-1.532534,-1.542956,-1.551844,-1.559951,-1.567477,-1.574715,-1.581431,-1.587521,-1.593584,-1.599959,-1.605827,-1.61363,-1.619338,-1.624566,-1.629797,-1.63526,-1.640989,-1.646749,-1.652768,-1.657947,-1.662263,-1.665635,-1.668541,-1.669548,-1.668443,-1.665071,-1.654262,-1.638081,-1.618332,-1.593828,-1.566005,-1.534575,-1.499252,-1.459812,-1.416718,-1.369468,-1.318619,-1.264127,-1.206201,-1.144436,-1.07959,-1.010892,-0.9395579,-0.8650233,-0.7884696,-0.7102624,-0.6298538,-0.5479892,-0.4650617,-0.3812647,-0.2961986,-0.2118744,-0.1302924,-0.04730501,0.03813906,0.1261159,0.2163098,0.3083455,0.402142,0.4971177,0.5933028,0.691654,0.7937856,0.8979936,1.003277,1.108841,1.214577,1.319938,1.424319,1.527913,1.630376,1.731603,1.835304,1.934171,2.031961,2.128653,2.223497,2.318071,2.412854,2.505674,2.597731,2.687491
-20.41211,-20.41644,-20.42325,-20.43385,-20.4488,-20.467,-20.48344,-20.49883,-20.51248,-20.5224,-20.52756,-20.52564,-20.51699,-20.50071,-20.47485,-20.43422,-20.37587,-20.29686,-20.19466,-20.06963,-19.92163,-19.7527,-19.56458,-19.35867,-19.1361,-18.89824,-18.64686,-18.38324,-18.10855,-17.82326,-17.52792,-17.22307,-16.90895,-16.58567,-16.25386,-15.91407,-15.56658,-15.21211,-14.85066,-14.48281,-14.10885,-13.72954,-13.34532,-12.95677,-12.56402,-12.16745,-11.76731,-11.36346,-10.95641,-10.54702,-10.13553,-9.722036,-9.306664,-8.889308,-8.469989,-8.048922,-7.626173,-7.201826,-6.775898,-6.348432,-5.919622,-5.489518,-5.058203,-4.625716,-4.192153,-3.757663,-3.322367,-2.886461,-2.450184,-2.013673,-1.576964,-1.14018,-0.7034763,-0.2669579,0.1692725,0.6051021,1.040438,1.475206,1.909374,2.342769,2.775313,3.207094,3.638305,4.069056,4.483964,4.86906,5.225181,5.557324,5.862047,6.141656,6.399245,6.637741,6.859647,7.067052,7.261736,7.444895,7.620929,7.785657,7.940577,8.085478,8.2209,8.347193,8.464855,8.574056,8.675337,8.769144,8.85615,8.93678,9.011531,9.083524,9.148838,9.208299,9.262649,9.31261,9.358717,9.401339,9.440738,9.477312,9.511439,9.54314,9.575793,9.605237,9.631792,9.656156,9.67872,9.699723,9.719118,9.736783,9.729804,9.692189,9.625596,9.535265,9.418175,9.276731,9.112895,8.929692,8.729286,8.513416,8.283863,8.042025,7.78877,7.524702,7.250254,6.965725,6.671347,6.367418,6.054283,5.732353,5.40209,5.064056,4.718839,4.367023,4.009211,3.645949,3.277015,2.902337,2.522036,2.136385,1.745544,1.350026,0.9540045,0.5561402,0.1568928,-0.2433576,-0.6445196,-1.046609,-1.449713,-1.854089,-2.259728,-2.66666,-3.07474,-3.483623,-3.893362,-4.303835,-4.714987,-5.126989,-5.539927,-5.953643,-6.368021,-6.783312,-7.19946,-7.615329,-8.032403,-8.45055,-8.869484,-9.288857,-9.708545,-10.12837,-10.54817,-10.96919
-10.13746,-10.17125,-10.24331,-10.34637,-10.47404,-10.62045,-10.77392,-10.93403,-11.09505,-11.25413,-11.40228,-11.53925,-11.65905,-11.75958,-11.83981,-11.90229,-11.94891,-11.98306,-12.01153,-12.03529,-12.05891,-12.08533,-12.11508,-12.15083,-12.19251,-12.24096,-12.29507,-12.35426,-12.42026,-12.49168,-12.56757,-12.64929,-12.73544,-12.82581,-12.92032,-13.01779,-13.11765,-13.21812,-13.31987,-13.42228,-13.52359,-13.6245,-13.72417,-13.82223,-13.91778,-14.01072,-14.09298,-14.16905,-14.24072,-14.3062,-14.36542,-14.41836,-14.4651,-14.50463,-14.53771,-14.56468,-14.58553,-14.59997,-14.60715,-14.60837,-14.60348,-14.59137,-14.57156,-14.54363,-14.50834,-14.46527,-14.41354,-14.35405,-14.28608,-14.20994,-14.12545,-14.03245,-13.93123,-13.82186,-13.7036,-13.57596,-13.43896,-13.29047,-13.12685,-12.95291,-12.76859,-12.57488,-12.37281,-12.16166,-11.95497,-11.76189,-11.57943,-11.42026,-11.26664,-11.11959,-10.97993,-10.84871,-10.72635,-10.61265,-10.50744,-10.40518,-10.32143,-10.23657,-10.16629,-10.09985,-10.03706,-9.977351,-9.920938,-9.867265,-9.816259,-9.768163,-9.722366,-9.678488,-9.632789,-9.595089,-9.555884,-9.517675,-9.481499,-9.447409,-9.414715,-9.383488,-9.354585,-9.328093,-9.303251,-9.277728,-9.258156,-9.236839,-9.215691,-9.19583,-9.177178,-9.158914,-9.142495,-9.128497,-9.122578,-9.12504,-9.130479,-9.145148,-9.15998,-9.177115,-9.184759,-9.192087,-9.198313,-9.202541,-9.2047,-9.203167,-9.198862,-9.190437,-9.178386,-9.161679,-9.14058,-9.114282,-9.082589,-9.045505,-9.001486,-8.95301,-8.897355,-8.835165,-8.764467,-8.687763,-8.603598,-8.51257,-8.411996,-8.302106,-8.18371,-8.057063,-7.93894,-7.807782,-7.66574,-7.514356,-7.353462,-7.182316,-6.999773,-6.806923,-6.604061,-6.390408,-6.165257,-5.930597,-5.68749,-5.436308,-5.176761,-4.911139,-4.639576,-4.362381,-4.079096,-3.793042,-3.502213,-3.211373,-2.920166,-2.628166,-2.336387,-2.048967,-1.764488,-1.487438,-1.220801,-0.966352
26.22477,26.23508,26.25705,26.27578,26.28065,26.26485,26.20317,26.09978,25.94841,25.74431,25.47688,25.14863,24.75141,24.28457,23.7495,23.15934,22.52573,21.86455,21.20214,20.54963,19.92347,19.33666,18.79054,18.29568,17.84982,17.45636,17.11463,16.82072,16.57836,16.38187,16.22878,16.11918,16.04807,16.01187,16.01112,16.04134,16.09819,16.18129,16.28871,16.41678,16.56293,16.72668,16.90611,17.09833,17.30102,17.51321,17.73656,17.96292,18.18938,18.41601,18.64287,18.86858,19.09235,19.31392,19.53211,19.7463,19.9558,20.16026,20.35904,20.55092,20.73479,20.91031,21.0765,21.23249,21.37686,21.50878,21.62764,21.73216,21.82209,21.89686,21.95585,21.99862,22.0247,22.03382,22.02581,22.00074,21.95805,21.90161,21.82873,21.73874,21.63003,21.50254,21.35725,21.19069,21.02094,20.8585,20.70151,20.5687,20.43428,20.30287,20.17549,20.05261,19.93687,19.82795,19.72451,19.62713,19.55473,19.47066,19.4092,19.35045,19.29525,19.24202,19.19057,19.14262,19.09749,19.05544,19.01475,18.97618,18.94026,18.91131,18.87563,18.8398,18.8069,18.77704,18.74943,18.72344,18.70049,18.68189,18.66429,18.64819,18.63694,18.61893,18.59872,18.5806,18.56488,18.54915,18.53601,18.52609,18.54086,18.58632,18.65598,18.75496,18.86529,18.99342,19.11382,19.24364,19.38205,19.52618,19.67571,19.82835,19.98225,20.13656,20.28897,20.43764,20.58255,20.72065,20.85208,20.97617,21.08969,21.19544,21.29,21.37481,21.44614,21.50698,21.55299,21.58773,21.60896,21.61588,21.60885,21.58352,21.55485,21.51032,21.45444,21.3874,21.30833,21.21597,21.10763,20.98596,20.84924,20.69589,20.52639,20.33963,20.13606,19.91503,19.67505,19.41943,19.1492,18.86442,18.5657,18.25818,17.94136,17.61887,17.29054,16.95754,16.62038,16.28759,15.95936,15.64462,15.33945,15.04372
21.16326,21.16394,21.16467,21.16623,21.16881,21.16845,21.15952,21.14441,21.12726,21.10354,21.07274,21.03534,20.99155,20.94014,20.8797,20.80567,20.71559,20.60723,20.47815,20.32808,20.15819,19.9692,19.76236,19.53881,19.29968,19.0464,18.77998,18.50133,18.21156,17.91126,17.60125,17.28232,16.9548,16.61935,16.27659,15.92716,15.5713,15.20987,14.84258,14.46991,14.0922,13.7101,13.32378,12.93348,12.53935,12.14167,11.73629,11.32761,10.91737,10.50408,10.08756,9.668585,9.247671,8.82475,8.400206,7.974146,7.546954,7.118247,6.687924,6.255909,5.822794,5.38779,4.951215,4.512522,4.072096,3.629969,3.185959,2.740428,2.29379,1.846019,1.396951,0.9467869,0.4961335,0.04483142,-0.4068811,-0.8588948,-1.310868,-1.764946,-2.215819,-2.667571,-3.118228,-3.566965,-4.017362,-4.465304,-4.874219,-5.258017,-5.618193,-5.95682,-6.274,-6.569468,-6.843553,-7.098914,-7.338513,-7.560846,-7.774325,-7.96275,-8.150906,-8.322225,-8.483044,-8.632577,-8.774307,-8.902942,-9.026073,-9.13842,-9.243699,-9.33889,-9.427357,-9.511361,-9.580758,-9.652905,-9.714159,-9.769382,-9.817456,-9.861647,-9.901779,-9.936748,-9.971328,-10.00063,-10.02986,-10.05795,-10.0766,-10.09366,-10.10713,-10.11845,-10.12848,-10.1378,-10.15135,-10.16098,-10.15484,-10.12522,-10.07483,-10.0005,-9.908326,-9.796166,-9.662862,-9.511681,-9.345392,-9.156041,-8.945374,-8.717459,-8.473735,-8.215919,-7.944828,-7.661883,-7.366932,-7.060414,-6.743402,-6.416616,-6.080083,-5.735448,-5.383455,-5.024922,-4.650515,-4.25327,-3.845457,-3.430092,-3.003831,-2.573394,-2.138092,-1.720267,-1.275347,-0.8463413,-0.419155,0.008673675,0.4385886,0.8699638,1.303053,1.737882,2.173752,2.613185,3.035851,3.451053,3.86863,4.281971,4.698802,5.116705,5.537263,5.961264,6.388008,6.814993,7.247237,7.675489,8.103609,8.53235,8.962255,9.390802,9.821594,10.26098,10.69593,11.1392
-15.05439,-15.02597,-14.96983,-14.88003,-14.75317,-14.59245,-14.38381,-14.13148,-13.8348,-13.49258,-13.1026,-12.66711,-12.18406,-11.65463,-11.08109,-10.47285,-9.838623,-9.189858,-8.545603,-7.914497,-7.307412,-6.733913,-6.194943,-5.698011,-5.241382,-4.827567,-4.455913,-4.123662,-3.833356,-3.580984,-3.364696,-3.184689,-3.037455,-2.92043,-2.834208,-2.775323,-2.741782,-2.732119,-2.744592,-2.777235,-2.828017,-2.896765,-2.982056,-3.081908,-3.194577,-3.319447,-3.46131,-3.612365,-3.769295,-3.932465,-4.101995,-4.276827,-4.454788,-4.635622,-4.81902,-5.003674,-5.189006,-5.374726,-5.560697,-5.746168,-5.930515,-6.113788,-6.29532,-6.475381,-6.652941,-6.827508,-6.999153,-7.166905,-7.330037,-7.488338,-7.641864,-7.790146,-7.932388,-8.068663,-8.198506,-8.32161,-8.437792,-8.535007,-8.618814,-8.690049,-8.755686,-8.817942,-8.86414,-8.905864,-8.939157,-8.971583,-9.000556,-9.033955,-9.055308,-9.076438,-9.098943,-9.115173,-9.129617,-9.142082,-9.157956,-9.166157,-9.186541,-9.200162,-9.221018,-9.239116,-9.252716,-9.269336,-9.281224,-9.292941,-9.303648,-9.313556,-9.32187,-9.327012,-9.332151,-9.340524,-9.343757,-9.346132,-9.350557,-9.352936,-9.353648,-9.355915,-9.359462,-9.364973,-9.370192,-9.367892,-9.37601,-9.373704,-9.378361,-9.379794,-9.378657,-9.380552,-9.383252,-9.38216,-9.401627,-9.437523,-9.493081,-9.562915,-9.647361,-9.742325,-9.842424,-9.950325,-10.0664,-10.19451,-10.32444,-10.46347,-10.6083,-10.75824,-10.91212,-11.07467,-11.2324,-11.39244,-11.55367,-11.70964,-11.87894,-12.03524,-12.19988,-12.35012,-12.50962,-12.6631,-12.81159,-12.95403,-13.09552,-13.2313,-13.35934,-13.48115,-13.60246,-13.7107,-13.8158,-13.91546,-14.0061,-14.08245,-14.15279,-14.21253,-14.25984,-14.30101,-14.33323,-14.35902,-14.37978,-14.39386,-14.39845,-14.39776,-14.39118,-14.37747,-14.35584,-14.3311,-14.30026,-14.26607,-14.22614,-14.18051,-14.13037,-14.07816,-14.02137,-13.95309,-13.89089,-13.81449
1.838194,1.836342,1.831005,1.823422,1.814328,1.80433,1.793913,1.783606,1.774141,1.765887,1.760924,1.75606,1.752464,1.750553,1.750325,1.751537,1.754074,1.757421,1.761479,1.765181,1.768704,1.772644,1.776846,1.781212,1.78552,1.789074,1.79163,1.790596,1.786962,1.780546,1.767292,1.749348,1.726897,1.699685,1.667974,1.631434,1.59068,1.546569,1.498657,1.448328,1.39509,1.338688,1.279801,1.218508,1.154599,1.088152,1.019139,0.9473872,0.8714829,0.7911694,0.7068998,0.6183134,0.5260515,0.4301054,0.3310637,0.2319139,0.1318607,0.03071396,-0.07319965,-0.1771175,-0.2816391,-0.3880504,-0.496091,-0.6050556,-0.7139248,-0.8229374,-0.9318818,-1.039691,-1.146722,-1.253457,-1.359157,-1.463003,-1.565295,-1.666131,-1.76479,-1.861704,-1.957159,-2.050888,-2.143101,-2.233212,-2.322461,-2.411361,-2.500016,-2.586631,-2.672476,-2.757706,-2.843133,-2.927981,-3.01498,-3.105605,-3.200512,-3.301065,-3.407591,-3.520971,-3.639933,-3.76374,-3.889672,-4.016829,-4.142632,-4.264436,-4.380486,-4.488285,-4.58618,-4.672851,-4.745387,-4.802205,-4.84084,-4.864392,-4.870567,-4.854075,-4.81756,-4.760181,-4.681729,-4.581996,-4.461114,-4.318778,-4.15626,-3.974509,-3.775127,-3.562129,-3.340578,-3.115345,-2.89246,-2.67679,-2.469923,-2.276495,-2.095889,-1.930444,-1.778387,-1.641151,-1.517182,-1.405979,-1.307594,-1.220321,-1.143438,-1.075869,-1.017226,-0.9664387,-0.9233681,-0.8842989,-0.8529642,-0.8262209,-0.8039225,-0.785128,-0.7689456,-0.7549044,-0.7429399,-0.731859,-0.7214894,-0.7116992,-0.7018412,-0.691897,-0.6811963,-0.6695095,-0.6567544,-0.6426146,-0.6269278,-0.6091917,-0.5895439,-0.5678641,-0.5440797,-0.5180574,-0.4893667,-0.458056,-0.4241265,-0.3877975,-0.3492332,-0.3083681,-0.265534,-0.2205726,-0.1731761,-0.1225994,-0.0692808,-0.01370509,0.04424398,0.1035791,0.1640969,0.2255357,0.2879762,0.3513745,0.4154444,0.4794081,0.543861,0.6080213,0.6719887,0.7355423,0.7981715,0.8600154,0.9173763,0.9709782
-10.43713,-10.4739,-10.52644,-10.58584,-10.64728,-10.70688,-10.76222,-10.81137,-10.85437,-10.86931,-10.90725,-10.94338,-10.97579,-11.00493,-11.03179,-11.05591,-11.07801,-11.0993,-11.09476,-11.11738,-11.13881,-11.15887,-11.17726,-11.19546,-11.2129,-11.20513,-11.17133,-11.11045,-11.02261,-10.9077,-10.76609,-10.59793,-10.40635,-10.19206,-9.956148,-9.700092,-9.426962,-9.138962,-8.837605,-8.525564,-8.205216,-7.87652,-7.53969,-7.196743,-6.847616,-6.493646,-6.132416,-5.757458,-5.372493,-4.982446,-4.589501,-4.193166,-3.793738,-3.392248,-2.988912,-2.5833,-2.175299,-1.765426,-1.35664,-0.9465173,-0.5329025,-0.1185052,0.2973179,0.714099,1.132944,1.552872,1.97263,2.393126,2.815871,3.23978,3.664587,4.088937,4.514312,4.939781,5.364597,5.78981,6.216092,6.64305,7.072007,7.500773,7.933187,8.367528,8.801381,9.235763,9.674889,10.11078,10.54077,10.97008,11.40165,11.83381,12.26485,12.69275,13.11538,13.52794,13.9261,14.30702,14.67926,15.02875,15.35743,15.66935,15.96599,16.24833,16.51673,16.77098,17.01209,17.24018,17.4561,17.65943,17.85333,18.0371,18.20345,18.35487,18.4931,18.61878,18.73192,18.83142,18.91717,18.98917,19.04601,19.08379,19.10155,19.08911,19.04762,18.97924,18.88553,18.76786,18.62609,18.46214,18.27514,18.06666,17.84254,17.60494,17.3476,17.07507,16.79161,16.49871,16.19777,15.88897,15.57329,15.25101,14.92234,14.58688,14.24455,13.89516,13.53882,13.17588,12.80674,12.43172,12.05125,11.66612,11.27682,10.88375,10.48843,10.09325,9.69355,9.289254,8.881099,8.468763,8.052549,7.633611,7.21723,6.793598,6.365066,5.934191,5.502329,5.069973,4.637464,4.204381,3.771101,3.338246,2.902232,2.463712,2.024691,1.58448,1.143934,0.7019487,0.2595055,-0.1832219,-0.6259963,-1.069261,-1.51508,-1.958553,-2.402879,-2.849015,-3.298728,-3.749358,-4.200952,-4.653119,-5.074065,-5.485307
-9.413563,-9.40654,-9.390838,-9.372474,-9.354586,-9.337862,-9.321515,-9.30656,-9.291822,-9.274689,-9.264477,-9.249005,-9.232239,-9.215115,-9.198353,-9.182259,-9.166532,-9.150899,-9.134346,-9.122896,-9.110535,-9.098356,-9.087381,-9.07678,-9.066217,-9.067473,-9.078491,-9.086751,-9.098028,-9.111748,-9.125866,-9.138893,-9.149902,-9.159242,-9.165232,-9.167712,-9.16958,-9.168466,-9.162718,-9.154035,-9.138941,-9.118727,-9.091032,-9.057611,-9.017098,-8.970238,-8.924157,-8.887164,-8.847157,-8.80115,-8.747561,-8.685722,-8.615498,-8.534988,-8.442433,-8.33841,-8.222627,-8.095263,-7.952845,-7.798965,-7.636452,-7.463158,-7.279574,-7.084658,-6.883246,-6.673947,-6.454318,-6.226837,-5.991982,-5.751473,-5.503274,-5.246801,-4.984873,-4.71664,-4.44177,-4.160984,-3.875483,-3.583372,-3.285753,-2.99143,-2.69628,-2.401833,-2.111771,-1.825366,-1.548537,-1.282444,-1.031532,-0.7979486,-0.5911289,-0.4164153,-0.2845344,-0.2031946,-0.1774506,-0.2148917,-0.3173702,-0.4811154,-0.7038951,-0.9789103,-1.2988,-1.657588,-2.050466,-2.471512,-2.915675,-3.378245,-3.85485,-4.340227,-4.830349,-5.320262,-5.804185,-6.28143,-6.746864,-7.195022,-7.622624,-8.02738,-8.404258,-8.750853,-9.064476,-9.343963,-9.589722,-9.806076,-9.996873,-10.16621,-10.31973,-10.46227,-10.59569,-10.72577,-10.85236,-10.97906,-11.10375,-11.2291,-11.35557,-11.48161,-11.61003,-11.7398,-11.87113,-12.00436,-12.13825,-12.27277,-12.40767,-12.54255,-12.6769,-12.81037,-12.94293,-13.07319,-13.20049,-13.32576,-13.44784,-13.56644,-13.68084,-13.79099,-13.89608,-13.99621,-14.09134,-14.18099,-14.26438,-14.34112,-14.41077,-14.47405,-14.5309,-14.58164,-14.62731,-14.65951,-14.6799,-14.69017,-14.69067,-14.68154,-14.66256,-14.63349,-14.5953,-14.54611,-14.48446,-14.41508,-14.33929,-14.25751,-14.16986,-14.07648,-13.97532,-13.86599,-13.74709,-13.61907,-13.48288,-13.33372,-13.17488,-13.00618,-12.8281,-12.63967,-12.43913,-12.22602,-12.0181,-11.82711
19.49731,19.47833,19.42862,19.36516,19.29787,19.23178,19.16837,19.10853,19.05344,19.00425,18.97163,18.92827,18.88508,18.84456,18.8075,18.77406,18.74386,18.71565,18.69136,18.67236,18.64881,18.62574,18.60472,18.58561,18.56908,18.58806,18.64051,18.701,18.77966,18.87465,18.98373,19.10414,19.23391,19.37066,19.51229,19.65893,19.80985,19.96127,20.1123,20.26228,20.40824,20.54788,20.68167,20.80804,20.92646,21.03684,21.13748,21.23158,21.32136,21.40525,21.48178,21.54791,21.60226,21.64424,21.6717,21.68274,21.67602,21.65162,21.60931,21.54998,21.47357,21.3805,21.27065,21.14386,21.00293,20.84769,20.67803,20.49321,20.29455,20.08384,19.86024,19.62276,19.37401,19.11461,18.84268,18.55952,18.26729,17.96453,17.65324,17.33996,17.02181,16.70156,16.38318,16.06388,15.75328,15.45217,15.16835,14.89709,14.66044,14.46407,14.32567,14.25751,14.26827,14.36968,14.56296,14.84228,15.196,15.6156,16.08503,16.59041,17.12192,17.6668,18.21433,18.75616,19.28218,19.78201,20.24887,20.67615,21.05304,21.37477,21.63796,21.83397,21.95847,22.00894,21.97888,21.86554,21.66646,21.38273,21.01845,20.58923,20.1111,19.60087,19.0807,18.56918,18.07305,17.61236,17.18527,16.80326,16.46167,16.1687,15.92013,15.71538,15.55653,15.43748,15.35786,15.31597,15.30726,15.3302,15.38379,15.46413,15.56739,15.69446,15.84234,16.00788,16.18838,16.38454,16.59368,16.81318,17.0408,17.27658,17.51902,17.76619,18.01628,18.26781,18.52038,18.77235,19.02227,19.26897,19.51108,19.74765,19.96759,20.17379,20.36995,20.55626,20.73236,20.89791,21.05278,21.19707,21.33054,21.45314,21.56463,21.66679,21.75985,21.84231,21.91268,21.96963,22.01184,22.03817,22.04744,22.03885,22.01151,21.96084,21.89096,21.80213,21.69285,21.56284,21.41127,21.23663,21.06272,20.89985
10.58922,10.60131,10.61052,10.61329,10.61346,10.60737,10.59694,10.57873,10.55982,10.54687,10.51921,10.49144,10.46018,10.42793,10.39936,10.36797,10.33944,10.31086,10.3016,10.26585,10.23156,10.20324,10.17485,10.15203,10.12826,10.0853,10.02733,9.950995,9.859485,9.751859,9.626783,9.488644,9.334347,9.163633,8.977586,8.772977,8.553921,8.323147,8.069489,7.806278,7.528007,7.23598,6.934625,6.618335,6.289313,5.94747,5.594688,5.23154,4.859313,4.482212,4.099978,3.71593,3.331908,2.942032,2.542175,2.137004,1.728904,1.321123,0.9086027,0.4953973,0.07804612,-0.3421601,-0.7618089,-1.183004,-1.607611,-2.033038,-2.46175,-2.891652,-3.323401,-3.756658,-4.191453,-4.624511,-5.061085,-5.496344,-5.933804,-6.37133,-6.809046,-7.249447,-7.692395,-8.135022,-8.580353,-9.024851,-9.469261,-9.913469,-10.35898,-10.80399,-11.24431,-11.68773,-12.13217,-12.5726,-13.01147,-13.44641,-13.87494,-14.29276,-14.6959,-15.08378,-15.45284,-15.80584,-16.14338,-16.46551,-16.77266,-17.0647,-17.34175,-17.60406,-17.85105,-18.0824,-18.29781,-18.49839,-18.68275,-18.84947,-19.0005,-19.1354,-19.2542,-19.35736,-19.44483,-19.51763,-19.57606,-19.61859,-19.6447,-19.65039,-19.63222,-19.59033,-19.52305,-19.43067,-19.31405,-19.17446,-19.01359,-18.83305,-18.63408,-18.4185,-18.18724,-17.94071,-17.68136,-17.40968,-17.12638,-16.83218,-16.5277,-16.21368,-15.89095,-15.55943,-15.22043,-14.87418,-14.5213,-14.16217,-13.79711,-13.42679,-13.05155,-12.67154,-12.28703,-11.89844,-11.50595,-11.10977,-10.70989,-10.30623,-9.89943,-9.48968,-9.077106,-8.661865,-8.244161,-7.810672,-7.373561,-6.941477,-6.50924,-6.07515,-5.63894,-5.201316,-4.76287,-4.323316,-3.882989,-3.441689,-3.004953,-2.570151,-2.134562,-1.697029,-1.257641,-0.8181296,-0.3758994,0.06870014,0.5142044,0.9623148,1.419123,1.871214,2.321543,2.770257,3.217302,3.664533,4.106337,4.545961,4.961075,5.35759
-9.919524,-9.90548,-9.875217,-9.840714,-9.80387,-9.769407,-9.736065,-9.704051,-9.678987,-9.653042,-9.64198,-9.625681,-9.605708,-9.587504,-9.576789,-9.566023,-9.55634,-9.550985,-9.541525,-9.540085,-9.533147,-9.529839,-9.520555,-9.514325,-9.509005,-9.532586,-9.577696,-9.62958,-9.698172,-9.775577,-9.865853,-9.966344,-10.07586,-10.19157,-10.31784,-10.45476,-10.59551,-10.74139,-10.88998,-11.04049,-11.20056,-11.34891,-11.50924,-11.66297,-11.82164,-11.98176,-12.13567,-12.28795,-12.44004,-12.58727,-12.73376,-12.87649,-13.01562,-13.15319,-13.27546,-13.39357,-13.50409,-13.61036,-13.70519,-13.79613,-13.88024,-13.95773,-14.03062,-14.09419,-14.15049,-14.20028,-14.24229,-14.28206,-14.31088,-14.33544,-14.35302,-14.36617,-14.36854,-14.36817,-14.35728,-14.33999,-14.31656,-14.28412,-14.2474,-14.20435,-14.1578,-14.10794,-14.05834,-14.0047,-13.95162,-13.8897,-13.82863,-13.76204,-13.70098,-13.65465,-13.62221,-13.60801,-13.61539,-13.64806,-13.70654,-13.7882,-13.88697,-13.99938,-14.11701,-14.23289,-14.34247,-14.43918,-14.51774,-14.57428,-14.60436,-14.60315,-14.56977,-14.4993,-14.38739,-14.23157,-14.03295,-13.78853,-13.49744,-13.15966,-12.77344,-12.33876,-11.85535,-11.32512,-10.75112,-10.14395,-9.514858,-8.875386,-8.241141,-7.625082,-7.031624,-6.4746,-5.952316,-5.472539,-5.031553,-4.634818,-4.278931,-3.963253,-3.688675,-3.450815,-3.2493,-3.082767,-2.947696,-2.842896,-2.767434,-2.719301,-2.694638,-2.693402,-2.714067,-2.754236,-2.811811,-2.88728,-2.97863,-3.083894,-3.201341,-3.330987,-3.471714,-3.622045,-3.780582,-3.946204,-4.118567,-4.296458,-4.47876,-4.664568,-4.852911,-5.058739,-5.261262,-5.453756,-5.643822,-5.832417,-6.018994,-6.202928,-6.383115,-6.559824,-6.732604,-6.897988,-7.061147,-7.223685,-7.384327,-7.543082,-7.698279,-7.848568,-7.994053,-8.134172,-8.266731,-8.391281,-8.507825,-8.610275,-8.708008,-8.793238,-8.867316,-8.929399,-8.978526,-9.016699,-9.046056,-9.073726
